creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,fact_numberOfRooms,fact_numberOfBedrooms,fact_livingSpace,fact_numberOfFloors,plotSpace,fact_plotSpace,availability,fact_availability,lon,lat,price_m2
,2025-11-20 21:40:13.652000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12736, 45.9012], [6.12168, 45.89967], [6.12109, 45.90136], [6.12337, 45.90293], [6.12205, 45.90314], [6.12116, 45.90517], [6.12595, 45.90556], [6.12611, 45.90534], [6.12526, 45.90444], [6.12736, 45.9012]]]]","Type T4 à louer sur Annecy, disponible.
En coeur de ville, dans un bâtiment de type haussmannien, cet appartement est au 1er étage sans
ascenseur. Il offre une belle surface de 95m² environ avec hauts plafonds et parquet. Il est composé
d'un grand séjour, d'une cuisine indépendante, de 2 chambres, d'une pièce bureau, d'une salle de bain 
équipée d'un lavabo, d'une baignoire et d'un radiateur sèche-serviettes, WC séparé. Le chauffage est individuel gaz.",T4,Appartement à louer,"['4 pièces', '3 chambres', '95,3 m²', '1er étage']",1560.0,seloger,25RXN3ZDIWB7,4.0,3.0,95.3,1.0,4 pièces,3 chambres,"95,3 m²",1er étage,,,,,6.1239195080444215,45.902670265258166,16.0
,2025-12-08 21:46:16.799000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12736, 45.9012], [6.12789, 45.90041], [6.13134, 45.90036], [6.13134, 45.90005], [6.13185, 45.89995], [6.1478, 45.89967], [6.14839, 45.89836], [6.14547, 45.89789], [6.1382, 45.89855], [6.12906, 45.89825], [6.12928, 45.89794], [6.13068, 45.8977], [6.13184, 45.89672], [6.12942, 45.89514], [6.12993, 45.89409], [6.12871, 45.8941], [6.12777, 45.89469], [6.12752, 45.89609], [6.12673, 45.89661], [6.12524, 45.89726], [6.12381, 45.89744], [6.12347, 45.89789], [6.12262, 45.89728], [6.12172, 45.89958], [6.12736, 45.9012]]]]","Type T3 à louer sur ANNECY CENTRE, disponible.
Dans copropriété de très bon standing et avec beaucoup de cachet, appartement d'une surface de 79 M² environ, en parfait état,
parquet magnifique, séjour avec balcon, cuisine indépendante et aménagée (éléments hauts et bas, hotte, plaque de cuisson, four,
réfrigérateur, lave-vaisselle et branchement lave-linge dans placard), grand dressing, 2 chambres, salle de bain équipée d'un meuble-
vasque et d'une baignoire, WC indépendant, chauffage et eau chaude collectifs, double-vitrage, rideaux occultants dans les chambres, 
et le salon, une cave au sous-sol et local vélos.
Possibilité de louer un garage rue Président Favre (150 euros / Mois).",T3,Appartement à louer,"['3 pièces', '2 chambres', '79 m²', '2ème étage']",1760.0,seloger,257MVWNWR3HH,3.0,2.0,79.0,2.0,3 pièces,2 chambres,79 m²,2ème étage,,,,,6.13241684644669,45.89854144772835,22.0
,2025-12-09 01:51:10.294000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","Copropriété Le Castel - 1 chemin Colmyr - Annecy
 A quelques minutes du lac et du centre-ville, charmant studio de 26.75m2 entièrement rénové, comprenant une pièce de vie avec une cuisine équipée, une salle de bain avec un WC.
 En annexe une cave, un parking commun de copropriété et un espace vert collectif.
 Chauffage et eau chaude collectif.","Studio - 26,75 m² - Annecy",Appartement à louer,"['1 pièce', '26 m²', '1er étage', 'disponible dès maintenant']",830.0,seloger,25IL63NDA23P,1.0,,26.0,1.0,1 pièce,,26 m²,1er étage,,,disponible dès maintenant,disponible dès maintenant,6.125850607783897,45.89080300463276,32.0
,2025-11-03 13:01:05.225000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12736, 45.9012], [6.12789, 45.90041], [6.13134, 45.90036], [6.13134, 45.90005], [6.13185, 45.89995], [6.1478, 45.89967], [6.14839, 45.89836], [6.14547, 45.89789], [6.1382, 45.89855], [6.12906, 45.89825], [6.12928, 45.89794], [6.13068, 45.8977], [6.13184, 45.89672], [6.12942, 45.89514], [6.12993, 45.89409], [6.12871, 45.8941], [6.12777, 45.89469], [6.12752, 45.89609], [6.12673, 45.89661], [6.12524, 45.89726], [6.12381, 45.89744], [6.12347, 45.89789], [6.12262, 45.89728], [6.12172, 45.89958], [6.12736, 45.9012]]]]","Appartement de 59 m2 à louer sur Annecy

 LOUE à ANNECY MEYTHET
Immeuble les jardins de Saint Paul , toutes école à proximité.
Apt f3 ,5ème et dernier étage, ascenseur, cave, place de parking, balcon exp sud.

loyer 990 € charges 90 €

 Chercher un logement, c'est l'enfer, alors on a créé 123 Loger pour vous simplifier la vie.

 Combien ça coûte ?

 Vous réglez le pass de 29 euros (24 euros pour les étudiants). Le pass est mensuel, votre profil reste actif tant que vous restez

 abonné-e. Sans engagement, vous pouvez vous désabonner très facilement.

 Nous offrons une garantie satisfait-e ou remboursé-e pendant 3 mois.

 Comment ça marche ?

 Sur 123 Loger, ce sont les propriétaires qui contactent les locataires et ça change tout.

 1- Vous définissez vos critères : villes, surface, budget, etc

 2- Vous décrivez votre profil locataire : CDI, étudiant, indépendant, revenus, garant, etc… Une fois pour toute !

 3- Les propriétaires consultent votre profil et vous contactent directement.

 À bientôt sur 123 Loger.",Beau f3 59m² Meythet,Appartement à louer,"['3 pièces', '59 m²', '5ème étage']",1080.0,seloger,2598C3NRBM7N,3.0,,59.0,5.0,3 pièces,,59 m²,5ème étage,,,,,6.13241684644669,45.89854144772835,18.0
,2025-11-28 21:41:23.883000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","NOUVEAU ! Beau T4 Annecy proche stade chemin des fins nord disponible de suite à la colocation pour 3 ETUDIANTS. 
 Le bien dispose d'une cuisine équipée commune, d'une pièce de vie et d'une salle d'eau ainsi que 3 chambres, des toilettes indépendants.
 Proche des commodités, des bus et des écoles.
 Loyer pour un étudiant une chambre 490,00€
 Forfait Charges à 90€ par mois compronnant l'eau, l'électricité, le chauffage et internet la wifi.
 Dépôt de garantie 500,00€ par colocataire.
 Honoraires d'agence 299,00€ par colocataire dont 69€ d'état des lieux. mandat N° 2157
 Informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
 Contact uniquement Chrystel PINET de L'Agence IMMOBILIERE DES 2 LACS",LOCATION COLOCATION T4 ANNECY,Appartement à louer,"['4 pièces', '3 chambres', '69 m²', 'Étage 2/3']",580.0,seloger,25N43AKFQ8RI,4.0,3.0,69.0,23.0,4 pièces,3 chambres,69 m²,Étage 2/3,,,,,6.125850607783897,45.89080300463276,8.0
,2025-10-31 07:25:13.141000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12736, 45.9012], [6.12789, 45.90041], [6.13134, 45.90036], [6.13134, 45.90005], [6.13185, 45.89995], [6.1478, 45.89967], [6.14839, 45.89836], [6.14547, 45.89789], [6.1382, 45.89855], [6.12906, 45.89825], [6.12928, 45.89794], [6.13068, 45.8977], [6.13184, 45.89672], [6.12942, 45.89514], [6.12993, 45.89409], [6.12871, 45.8941], [6.12777, 45.89469], [6.12752, 45.89609], [6.12673, 45.89661], [6.12524, 45.89726], [6.12381, 45.89744], [6.12347, 45.89789], [6.12262, 45.89728], [6.12172, 45.89958], [6.12736, 45.9012]]]]","Appartement de 13 m2 à louer sur Annecy

 TOUTES CHARGES INCLUSES
(eau, chauffage, électricité, charges de copro)

 Rénovation totale en 2023
 Meublé avec cuisine équipée

> En détails :

 Kitchenette Black aménagée :
Frigo, plaques induction, hotte, micro-onde, casserole, vaisselle, …

 Salle de bain :
WC et douche à l'italienne

 Séjour :
Clic-clac avec couette, table de repas et 2 chaises, rangements

 Localisation :
7 passage des provins 74000 ANNECY
-> à côté de Carrefour, avenue de Genève
ligne de BUS SIBRA, 2, 9, 10, , 14, 17, 80, 81, J, K, N

 Immeuble :
Entrée avec badge VIGIK
Buanderie GRATUITE avec machine à laver et sèche linge, étendage extérieur
Stationnement Vélos
Accès au jardin extérieur et terrasse
Possibilité de Parking privatif en supplément (55€/mois)

Éligible aux aides au logement de la CAF pour les APL
Garantie VISALE acceptée
Préavis réduit à 1 mois

Toutes durées de location possibles (courtes ou longues)

 Chercher un logement, c'est l'enfer, alors on a créé 123 Loger pour vous simplifier la vie.

 Combien ça coûte ?

 Vous réglez le pass de 29 euros (24 euros pour les étudiants). Le pass est mensuel, votre profil reste actif tant que vous restez

 abonné-e. Sans engagement, vous pouvez vous désabonner très facilement.

 Nous offrons une garantie satisfait-e ou remboursé-e pendant 3 mois.

 Comment ça marche ?

 Sur 123 Loger, ce sont les propriétaires qui contactent les locataires et ça change tout.

 1- Vous définissez vos critères : villes, surface, budget, etc

 2- Vous décrivez votre profil locataire : CDI, étudiant, indépendant, revenus, garant, etc… Une fois pour toute !

 3- Les propriétaires consultent votre profil et vous contactent directement.

 À bientôt sur 123 Loger.",Studio meublé 13m² tout inclus ANNECY,Appartement à louer - logement étudiant,"['1 pièce', '13 m²', '1er étage']",731.0,seloger,25D8JVWIA4DP,1.0,,13.0,1.0,1 pièce,,13 m²,1er étage,,,,,6.13241684644669,45.89854144772835,56.0
,2025-10-16 08:31:12.045000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.13962, 45.90847], [6.13751, 45.90769], [6.13567, 45.90769], [6.13243, 45.90523], [6.13069, 45.90609], [6.13116, 45.90667], [6.13121, 45.9098], [6.13147, 45.91119], [6.13191, 45.91176], [6.13672, 45.91098], [6.13683, 45.91136], [6.13962, 45.90847]]]]","Type T4 à louer sur ANNECY, disponible.
Dans copropriété située à proximité des Galeries Lafayette, appartement de 87 M² environ, au 2ème étage avec ascenseur, lumineux 
et traversant, séjour avec parquet, cuisine, 3 chambres, salle de bain avec baignoire, WC indépendant, double-vitrage, chauffage
collectif avec répartiteurs, 2 balcons, 1 cave au sous-sol et 1 local vélos.",T4,Appartement à louer,"['4 pièces', '3 chambres', '87,5 m²', '2ème étage']",1425.0,seloger,25EWIMRUCELJ,4.0,3.0,87.5,2.0,4 pièces,3 chambres,"87,5 m²",2ème étage,,,,,6.134339877002897,45.90887180227352,16.0
2025-09-15 08:30:20.888527800+00:00,2025-09-16 06:39:49.636236600+00:00,Annecy,74000,FR,Point,"[6.123919, 45.90311999999995]","Exceptionnel à louer très bel appartement Surface 88.36 m²
Hyper centre Annecy, quartier Courier, emplacement de premier choix proche commerces et écoles 
A deux minutes de la gare et cinq minutes du lac
Etage élevé, avec ascenseur, calme, exposé plein sud avec grands balcons donnant sur parc
Cuisine équipée haut de gamme (plan en granit et électroménager haut de gamme)
Grand salon, sol en travertin, deux chambres
Loyer mensuel 2 000 € + provision charges 150 € / mois (eau chaude et chauffage compris )
Diagnostics établis",Bel appartement centre ville proche gare,Appartement à louer,"['3 pièces', '2 chambres', '88 m²']",1950.0,seloger,25LD1SFNM292,3.0,2.0,88.0,,3 pièces,2 chambres,88 m²,,,,,,6.123919,45.90311999999995,22.0
,2025-11-27 09:20:08.383000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","""avenue du Rhône - 74 000 ANNECY""

Appartement T1bis meublé de 27,31 m² au premier étage avec ascenseur, comprenant : cuisine ouverte sur une pièce principale, chambre séparée, salle d'eau avec wc.

Une place de parking privative en extérieur.",Appartement T1bis proche de la gare,Appartement à louer,"['2 pièces', '1 chambre', '27,3 m²', '1er étage']",768.0,seloger,255CWVCPY2R1,2.0,1.0,27.3,1.0,2 pièces,1 chambre,"27,3 m²",1er étage,,,,,6.125850607783897,45.89080300463276,28.0
,2025-12-02 21:41:22.999000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12852, 45.90041], [6.12789, 45.90041], [6.12525, 45.90451], [6.12625, 45.90572], [6.13055, 45.90612], [6.13536, 45.90411], [6.1359, 45.90315], [6.14745, 45.90045], [6.1478, 45.89967], [6.13185, 45.89995], [6.13134, 45.90005], [6.13134, 45.90036], [6.12852, 45.90041]]]]","A louer au coeur d'Annecy, un bel appartement T3, dans un immeuble bien tenu et sécurisé, offrant une vue dégagée sur le lac, avec un séjour et une chambre donnant sur balcon, une cuisine aménagée donnant sur loggia. Provision pour charges mensuelles de 113 euros avec régularisation annuelle; Disponible à compter du 12 décembre. DG - 1 400 euros - Honoraires de commercialisation de 972 euros dont ( Etat des lieux : 243 euros) - Visite sur RDV.",À propos de ce bien,Appartement à louer,"['3 pièces', '2 chambres', '81 m²', 'Étage 8/9']",1513.0,seloger,259KY5WVC2HL,3.0,2.0,81.0,89.0,3 pièces,2 chambres,81 m²,Étage 8/9,,,,,6.133993863868649,45.90229186208983,19.0
,2025-07-16 08:24:08.790000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12736, 45.9012], [6.12789, 45.90041], [6.13134, 45.90036], [6.13134, 45.90005], [6.13185, 45.89995], [6.1478, 45.89967], [6.14839, 45.89836], [6.14547, 45.89789], [6.1382, 45.89855], [6.12906, 45.89825], [6.12928, 45.89794], [6.13068, 45.8977], [6.13184, 45.89672], [6.12942, 45.89514], [6.12993, 45.89409], [6.12871, 45.8941], [6.12777, 45.89469], [6.12752, 45.89609], [6.12673, 45.89661], [6.12524, 45.89726], [6.12381, 45.89744], [6.12347, 45.89789], [6.12262, 45.89728], [6.12172, 45.89958], [6.12736, 45.9012]]]]","Appartement 1 pièce 16 m² Annecy

A LOUER ANNECY à 50 m du lac - Petite Chambre MEUBLÉE d'environ 16 m² située au rez-de-chaussée - Salle d'eau - Kitchenette équipée .",À propos de ce bien,Appartement à louer,"['1 pièce', '16 m²', 'RDC']",610.0,seloger,25L4U7HA3EIN,1.0,,16.0,,1 pièce,,16 m²,RDC,,,,,6.13241684644669,45.89854144772835,38.0
,2025-12-05 01:16:50.035000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12325, 45.90301], [6.12332, 45.90282], [6.12146, 45.90158], [6.11659, 45.90075], [6.11626, 45.90114], [6.1144, 45.90098], [6.11346, 45.90148], [6.11401, 45.90185], [6.11841, 45.90276], [6.11726, 45.90375], [6.11567, 45.90432], [6.11479, 45.90514], [6.11369, 45.90425], [6.11288, 45.90467], [6.11107, 45.9031], [6.11084, 45.90349], [6.11406, 45.90641], [6.11444, 45.90615], [6.11572, 45.90614], [6.12111, 45.90521], [6.12205, 45.90314], [6.12325, 45.90301]]]]","RESIDENCE VERTUOSE L'Escapade –  APPARTEMENT NEUF
DISPONIBLE LE 1ER JANVIER 2026

Dans le nouveau Quartier des Hirondelles, issu de la réhabilitation du site historique NTN-SNR, découvrez un T2 moderne au 1er étage avec balcon orienté Nord-Ouest.

L'appartement, récemment livré, comprend une entrée avec placard, une cuisine aménagée et équipée d'une plaque vitrocéramique, ouverte sur un séjour spacieux de 20 m², une chambre ainsi qu'une salle d'eau et un WC séparé. La loggia de 6 m² est orientée Nord-Ouest.

Un garage fermé, en sous-sol, complète ce bien.

Caractéristiques de la résidence :

•Sécurisée
•Double vitrage
•Volets électriques et brise-soleil
•Chauffage et eau chaude collectifs au bois
•Certifiée NF Habitat - Haute Qualité Environnementale

À quelques minutes à pied du cœur historique d'Annecy, le quartier des Hirondelles offre un accès direct à la gare routière/SNCF, à l'entrée de l'autoroute d'Annecy centre pour rejoindre Genève en 35 min,  et aux infrastructures scolaires (maternelle au lycée) accessibles en 10 minutes à pied. La résidence est aussi proche des commerces et services essentiels, notamment le centre commercial Courier, situé à 5 minutes à pied.

Loyer : 703,00 €
Provision sur charges : 150,00 €
Dépôt de garantie : 703,00 €
Honoraires : 542,00 €

Conditions de location :
Revenus équivalents à 3 mois de loyers charges comprises.
Plafonds de ressources à respecter (loi Pinel).
Pas de garants demandés sauf pour les étudiants.

Les candidatures et demandes de contact doivent être déposées exclusivement via notre plateforme FLATBAY.
Les visites seront organisées uniquement après réception d'un dossier complet et étude de votre candidature.

Pas de colocation

Référence interne : VERTUOSE - L'Escapade - D18",RESIDENCE VERTUOSE L’Escapade – ANNECY CENTRE,Appartement à louer - logement étudiant,"['2 pièces', '1 chambre', '41 m²', 'Étage 1/5']",853.0,seloger,25QYTD3FX1XZ,2.0,1.0,41.0,15.0,2 pièces,1 chambre,41 m²,Étage 1/5,,,,,6.117833317317363,45.90354563692385,21.0
,2025-09-11 20:26:12.152000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12852, 45.90041], [6.12789, 45.90041], [6.12525, 45.90451], [6.12625, 45.90572], [6.13055, 45.90612], [6.13536, 45.90411], [6.1359, 45.90315], [6.14745, 45.90045], [6.1478, 45.89967], [6.13185, 45.89995], [6.13134, 45.90005], [6.13134, 45.90036], [6.12852, 45.90041]]]]","A louer sur ANNECY, un grand T3 rénové, à quelques pas du Lac, proche lycée Berthollet, dans copropriété bien tenue avec accès sécurisé - Une cave et un grenier en plus.

Provisions mensuelles de 134 euros avec régularisation annuelle - DG : 1 252 euros Honoraires de commercialisation de 881.16 euros dont 220,29 euros d'état des lieux - Disponible le 06/10/2025

Visite sur RDV",À propos de ce bien,Appartement à louer,"['3 pièces', '2 chambres', '73,4 m²', 'Étage 2/7']",1386.0,seloger,25ITD2JFLWAN,3.0,2.0,73.4,27.0,3 pièces,2 chambres,"73,4 m²",Étage 2/7,,,,,6.133993863868649,45.90229186208983,19.0
,2025-12-03 01:17:07.437000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.12177, 45.89963], [6.1222, 45.8987], [6.11952, 45.89813], [6.11799, 45.89689], [6.1169, 45.89695], [6.11494, 45.89826], [6.11271, 45.89871], [6.11288, 45.89966], [6.11188, 45.90041], [6.1112, 45.90175], [6.1144, 45.90098], [6.11626, 45.90114], [6.11659, 45.90075], [6.12146, 45.90158], [6.12108, 45.90119], [6.12177, 45.89963]]]]","DISPONIBLE À PARTIR DE 03/12/2025
AVAILABLE FROM 03/12/2025 

COLOCATION

FR Comment cela fonctionne?
Spacest est une plateforme en ligne de location à moyen et long terme. Nous vérifions que tous les appartements et que les photos sont récentes et fiables, vous pouvez donc louer votre logement en ligne en toute confiance.
Pour réserver en ligne, suivez le lien ci-dessus et cliquez sur 'Louer maintenant'.
Si vous avez besoin d'aide, contactez-nous et nous vous aiderons.

Chambre individuelle disponible à Annecy

Salle de bain privée dans la chambre
L'appartement est meublé et dispose des services suivants : 
WiFi, Washing machine, Fridge, TV, Bathroom in room, Equipped kitchen, Bed linen
Il est important de noter que les services publics ne sont pas inclus dans le prix du loyer.
Lorsque vous réservez à travers le site de l'agence, vous devez payer des frais d'agence, qui seront calculés en fonction de la durée de la réservation

[ENG] How does Spacest work?
Spacest is an online platform for medium-long term rentals that was created as a guarantee for the tenant: we check all the apartments and the photos are recent and reliable so you can book online with peace of mind to avoid someone else doing it before you.
To book online, follow the link above and click on 'rent now'.
If you need help, contact us and we will help you.

Available private room in Annecy

Private bathroom in the room
The apartment is furnished and there are following amenities: 
WiFi, Washing machine, Fridge, TV, Bathroom in room, Equipped kitchen, Bed linen
Please note that utilities are not included in the rental price.
When booking through the agency's website, you must pay an agency fee, which will be calculated based on the duration of the booking.",Chambre 1 - AVENUE DE CHAMBERY - Colocation,Appartement à louer,"['1 pièce', '15 m²']",680.0,seloger,25CHLHXF5XNL,1.0,,15.0,,1 pièce,,15 m²,,,,,,6.11704985182472,45.89952034774439,45.0
,2025-10-23 06:26:12.639000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.11762, 45.89252], [6.11721, 45.89275], [6.11649, 45.89194], [6.11435, 45.89303], [6.11363, 45.89475], [6.11442, 45.89476], [6.11587, 45.89357], [6.1173, 45.89285], [6.11752, 45.8931], [6.1172, 45.89415], [6.11754, 45.89477], [6.11687, 45.89478], [6.11698, 45.89523], [6.11788, 45.89548], [6.11755, 45.89586], [6.11658, 45.89585], [6.11584, 45.89618], [6.11629, 45.89681], [6.11614, 45.8973], [6.1169, 45.89695], [6.11799, 45.89689], [6.11952, 45.89813], [6.1222, 45.8987], [6.12262, 45.89728], [6.12347, 45.89789], [6.12381, 45.89744], [6.12524, 45.89726], [6.12748, 45.89615], [6.12777, 45.89469], [6.12746, 45.89461], [6.12809, 45.89321], [6.12657, 45.89328], [6.12558, 45.89279], [6.12665, 45.89237], [6.12684, 45.89155], [6.12855, 45.89009], [6.12619, 45.89019], [6.12399, 45.88957], [6.12334, 45.89028], [6.11762, 45.89252]]]]","Appartement de 30 m2 à louer sur Annecy

 Situé au sein de la Résidence SENIORS Les Castalies au centre d' Annecy,

Cet appartement T1 a une surface de 30 m2 ,il est en très bon état .

Vous jouissez d'un accès à pied au centre ville, à la gare, à la veille ville et au lac tout en profitant d'un cadre de vie paisible et relaxant au bord du Thiou.

Nombreux commerces et restaurants à proximité.

Logement idéal pour personne seule avec la possibilité d'héberger.

Situé au 2eme étage avec ascenseur, calme et lumineux.
Balcon d'angle de 5 m2 avec vue dégagée sur les montagnes et la Visitation.
Chauffage au sol, système d'appel d'urgence et téléphone de sécurité.
Cuisine et salle de bain équipées de meubles pratiques et récents (réfrigérateur et lave linge compris).

Une cave est située au sous sol (accessible par ascenseur)
Résidence gérée par une association au service du public sénior résidant: accueil et gestion des locataires et accès visites 24h/24, supports personnalisés, restaurant, lieux de vie en commun avec animations régulières.

Loyer = 630 Euros / mois + charges fixes de services de 410 Euros : total de 1040 €

Nota : les photos sont prises avec l appartement meublé car il est occupé jusqu' au 30 Mars. Il est libre et totalement nettoyé à cette date. Seuls restent la cuisine équipée avec le réfrigérateur et la salle de bain équipée avec le lave linge.

 Chercher un logement, c'est l'enfer, alors on a créé 123 Loger pour vous simplifier la vie.

 Combien ça coûte ?

 Vous réglez le pass de 29 euros (24 euros pour les étudiants). Le pass est mensuel, votre profil reste actif tant que vous restez

 abonné-e. Sans engagement, vous pouvez vous désabonner très facilement.

 Nous offrons une garantie satisfait-e ou remboursé-e pendant 3 mois.

 Comment ça marche ?

 Sur 123 Loger, ce sont les propriétaires qui contactent les locataires et ça change tout.

 1- Vous définissez vos critères : villes, surface, budget, etc

 2- Vous décrivez votre profil locataire : CDI, étudiant, indépendant, revenus, garant, etc… Une fois pour toute !

 3- Les propriétaires consultent votre profil et vous contactent directement.

 À bientôt sur 123 Loger.",Beau T1 30 m² dans résidence séniors les Castalies,Appartement à louer,"['1 pièce', '30 m²', '2ème étage']",1040.0,seloger,25M1QSPWXNDU,1.0,,30.0,2.0,1 pièce,,30 m²,2ème étage,,,,,6.122045102359377,45.89418738185055,35.0
,2025-12-07 23:46:07.814000+00:00,Annecy,74000,FRA,MultiPolygon,"[[[[6.14062, 45.88354], [6.12479, 45.87321], [6.12157, 45.85822], [6.11724, 45.85732], [6.11186, 45.85055], [6.10264, 45.84994], [6.10108, 45.85202], [6.1086, 45.86499], [6.10433, 45.8661], [6.10333, 45.86952], [6.11379, 45.8823], [6.11445, 45.88732], [6.11866, 45.88932], [6.11363, 45.89475], [6.1173, 45.89285], [6.11782, 45.89567], [6.11093, 45.90211], [6.11692, 45.90946], [6.11282, 45.91472], [6.10606, 45.91739], [6.10988, 45.92065], [6.11382, 45.91818], [6.11929, 45.92025], [6.12383, 45.92465], [6.12417, 45.93033], [6.12577, 45.92579], [6.12918, 45.92581], [6.13927, 45.91502], [6.13788, 45.91256], [6.14458, 45.9062], [6.15593, 45.88278], [6.14062, 45.88354]]]]","Quartier de Novel, en rez-de-chaussée surélevé, cet appartement de type 3 est loué meublé. Il se compose d'un hall d'entrée avec placard, d'un séjour avec balcon exposé sud-ouest, une cuisine indépendante et équipée avec loggia, deux chambres avec rangements, une salle de bains rénovée et un W.C indépendant. En annexe une cave et un parking de copropriété. Chauffage collectif inclus dans les charges de copropriété, eau chaude individuelle électrique.
 Loyer HC: 1150€ par mois. Provision de charges: 180€ par mois. Dépot de garantie: 2300€. Honoraires agence: 900€ dont état des lieux 220€.
 Dossier complet à .
 Fantin immobilier 2 rue du Pâquier 74000 ANNECY
 Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",T3 MEUBLE LIMITE ANNECY-ANNECY-LE-VIEUX,Appartement à louer,"['3 pièces', '2 chambres', '74 m²', 'RDC/3']",1330.0,seloger,252NJUR5X84E,3.0,2.0,74.0,3.0,3 pièces,2 chambres,74 m²,RDC/3,,,,,6.125850607783897,45.89080300463276,18.0
