creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,livingSpace,numberOfFloors,fact_numberOfRooms,fact_livingSpace,fact_numberOfFloors,numberOfBedrooms,fact_numberOfBedrooms,availability,fact_availability,plotSpace,fact_plotSpace,lon,lat,price_m2
2025-11-26 11:23:00+00:00,2025-12-09 01:16:57.417000+00:00,Marseille 2ème,13002,FRA,Point,"[5.3652701, 43.2983465]","Appartement d'Exception T4 au Cœur du Panier  | Luxe & Authenticité Marseillaise

 Vivez l'excellence méditerranéenne
Découvrez ce somptueux T4 haut de gamme, véritable écrin de raffinement niché dans le mythique quartier du Panier (13002 Marseille). Entre prestige architectural et charme provençal, cet appartement d'exception offre une immersion unique dans l'âme de la cité phocéenne.
 Formule tout inclus : électricité, eau, internet haut débit, climatisation. Seule une assurance habitation est requise pour profiter pleinement de ce cadre exclusif.

 Un lieu d'exception sur deux niveaux
Cet appartement conjugue matériaux nobles, volumes généreux et décoration soignée dans un esprit contemporain et chaleureux.
 Deux salons élégants aux espaces modulables, idéals pour recevoir ou se détendre dans une atmosphère raffinée.
 Cuisine d'architecte en marbre, ultra-équipée, avec cave à vin intégrée à température contrôlée pour vos plus belles bouteilles.
 Deux chambres de standing : une au rez-de-chaussée, l'autre en souplex avec salle de bain privative pour une intimité absolue.
 Deux salles de bain design aux finitions impeccables.
 Climatisation réversible dans toutes les pièces pour un confort optimal toute l'année.

 Situation exceptionnelle & accessibilité parfaite
Au cœur du Panier, quartier emblématique de Marseille, bénéficiez d'un accès privilégié aux sites incontournables :
 Cathédrale La Major : 3 min à pied (270 m)
 Vieux-Port : 6 min à pied (450 m)
 Les Terrasses du Port / Joliette : 12 min à pied (1 km)
 Plages du Prado : 15 min en voiture | 39 min en transport
 Stade Vélodrome : 13 min en voiture | 17 min en transport
 Gare Saint-Charles : 11 min en transport | 15 min en voiture
 Calanques de Cassis : 45 min en voiture

 Le Panier : l'âme historique de Marseille
Plongez dans le plus ancien quartier de la ville, berceau de Marseille depuis 2 600 ans. Entre ruelles pavées, façades ocre, ateliers d'artistes, street art coloré et terrasses ensoleillées, le Panier incarne l'authenticité provençale.
 Ici règne un art de vivre unique : marchés locaux, boutiques de créateurs, restaurants typiques et vues imprenables sur la Méditerranée créent une atmosphère incomparable.

 Conditions de location transparentes
• Loyer tout compris : charges, électricité , eau , internet , climatisation
• Durée flexible : moyenne ou longue durée selon vos besoins
• Assurance habitation obligatoire durant le séjour

 Une expérience privilégiée vous attend
Ce logement rare allie prestige, authenticité et confort absolu. Idéal pour professionnels en mission, couples en quête d'exception ou amoureux de la culture marseillaise désireux de vivre dans un cadre d'élite.
 Réservez dès maintenant et laissez-vous envoûter par ce lieu unique où histoire millénaire, élégance contemporaine et douceur méditerranéenne se rencontrent harmonieusement",T3 duplex d'exception - Panier,Duplex à louer,"['3 pièces', '2 chambres', '92 m²']",2610.0,seloger,25N47LKY3DVI,3.0,92.0,,3 pièces,92 m²,,2.0,2 chambres,,,,,5.3652701,43.2983465,28.0
2025-12-09 17:24:00+00:00,2025-12-09 17:26:14.662000+00:00,Marseille 7ème,13007,FRA,MultiPolygon,"[[[[5.36058, 43.28617], [5.3606, 43.28624], [5.3606, 43.28624], [5.36072, 43.28628], [5.36094, 43.28634], [5.36129, 43.28643], [5.36129, 43.2865], [5.36129, 43.28653], [5.36124, 43.28674], [5.36255, 43.28712], [5.36242, 43.2877], [5.36229, 43.28823], [5.36208, 43.28912], [5.36308, 43.28928], [5.36315, 43.2893], [5.36406, 43.28944], [5.36437, 43.2895], [5.36481, 43.28915], [5.36502, 43.28899], [5.36531, 43.28875], [5.36538, 43.28866], [5.36542, 43.2886], [5.36529, 43.28856], [5.36549, 43.28816], [5.36558, 43.28797], [5.36579, 43.28755], [5.36536, 43.28741], [5.3643, 43.28709], [5.36386, 43.28696], [5.36375, 43.28691], [5.36362, 43.28681], [5.3633, 43.28648], [5.36326, 43.28644], [5.36318, 43.28637], [5.36311, 43.28633], [5.36299, 43.28627], [5.36289, 43.28624], [5.36282, 43.28622], [5.36264, 43.28621], [5.36188, 43.28621], [5.36079, 43.2862], [5.36066, 43.28619], [5.36058, 43.28617]]]]","Cocon I Appartement I Saint-Victor I 7ème

C'est dans ce quartier animé de Saint-Victor que nous vous proposons cet appartement meublé neuf et décoré avec goût.

Il se compose d'une grande salle de séjour avec coin cuisine meublée et équipée, un coin salon et un espace salle à manger, le tout donnant sur le balcon exposé ouest pour de belles soirées d'été !

Se poursuit la visite par la spacieuse salle d'eau et pour finir une chambre avec son dressing.

Cette copropriété fraîchement sortie de terre est sécurisée, agréable et familiale.

Vous serez charmé par la lumière naturelle qui prône dans l'appartement !

L'entrée des lieux est à prévoir pour début janvier 2026.

Ne tardez plus pour venir visiter ce cocon, à proximité des écoles, transports et commerces !

CONTACT : Carmen HATTEVILLE 
RC : MA035A20ANPM/O2

« Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  ».

Informations LOI ALUR :
Surface : 41 m²
Montant du loyer hors charges : 885 €
Montant des charges : 65 € /mois
Dépôt de garantie : 885 €
Honoraires à la charge des locataires : 520 € TTC dont 120 € pour la réalisation de l'état des lieux",Cocon I Appartement I Saint-Victor I 7ème,Appartement à louer,"['2 pièces', '1 chambre', '40,7 m²', 'Étage 3/8']",950.0,seloger,25EWPFPSG48V,2.0,40.7,38.0,2 pièces,"40,7 m²",Étage 3/8,1.0,1 chambre,,,,,5.363525624300702,43.287873981437265,23.0
2025-11-29 03:12:00+00:00,2025-11-29 03:21:19.952000+00:00,Marseille 1er,13001,FRA,MultiPolygon,"[[[[5.37684, 43.29609], [5.37694, 43.29592], [5.37721, 43.29545], [5.37732, 43.29528], [5.37742, 43.29509], [5.37749, 43.29497], [5.37752, 43.29492], [5.37755, 43.29486], [5.37782, 43.29439], [5.37803, 43.29403], [5.37827, 43.29361], [5.37853, 43.29313], [5.37879, 43.29266], [5.37883, 43.29259], [5.37729, 43.29222], [5.37705, 43.29278], [5.37701, 43.29289], [5.37685, 43.29327], [5.37668, 43.29368], [5.3765, 43.29409], [5.37629, 43.29461], [5.37602, 43.29453], [5.37586, 43.29449], [5.37576, 43.29447], [5.37544, 43.29438], [5.37485, 43.29423], [5.37479, 43.29422], [5.37455, 43.29419], [5.37447, 43.2942], [5.37451, 43.29423], [5.37454, 43.29427], [5.37457, 43.29432], [5.37459, 43.29441], [5.37459, 43.29452], [5.37458, 43.29456], [5.37457, 43.29463], [5.37455, 43.2947], [5.37453, 43.29476], [5.37444, 43.29506], [5.37433, 43.29526], [5.37442, 43.29528], [5.37457, 43.29532], [5.37499, 43.29547], [5.37527, 43.29556], [5.37543, 43.29562], [5.37578, 43.29573], [5.37607, 43.29584], [5.37684, 43.29609]]]]","DISPONIBLE À PARTIR DE 28/11/2025
AVAILABLE FROM 28/11/2025 

COLOCATION

FR Comment cela fonctionne?
Spacest est une plateforme en ligne de location à moyen et long terme. Nous vérifions que tous les appartements et que les photos sont récentes et fiables, vous pouvez donc louer votre logement en ligne en toute confiance.
Pour réserver en ligne, suivez le lien ci-dessus et cliquez sur 'Louer maintenant'.
Si vous avez besoin d'aide, contactez-nous et nous vous aiderons.

à Marseille 
L'appartement a une surface totale de 35 mètres carrés.
Dans l'appartement il n'y a qu'une salle de bain et une chambre
L'appartement peut accueillir jusqu'à 4 locataires.
L'appartement est meublé et dispose des services suivants : 
wifi, shower, living room, air conditioner, tv, equipped kitchen, guest allowed
Il est important de noter que les services publics sont inclus dans le prix du loyer.
Lorsque vous réservez à travers le site de l'agence, vous devez payer des frais d'agence, qui seront calculés en fonction de la durée de la réservation

[ENG] How does Spacest work?
Spacest is an online platform for medium-long term rentals that was created as a guarantee for the tenant: we check all the apartments and the photos are recent and reliable so you can book online with peace of mind to avoid someone else doing it before you.
To book online, follow the link above and click on 'rent now'.
If you need help, contact us and we will help you.

in Marseille 
The apartment has a total area of 35 square meters.
There's only one bathroom in the apartment and only one bedroom
The apartment can accommodate up to 4 tenants.
The apartment is furnished and there are following amenities: 
wifi, shower, living room, air conditioner, tv, equipped kitchen, guest allowed
Please note that utilities are included in the rental price.
When booking through the agency's website, you must pay an agency fee, which will be calculated based on the duration of the booking.",Les Petits Pavillons I,Appartement à louer,"['3 pièces', '1 chambre', '35 m²', '1er étage']",2500.0,seloger,254NHUDSE2TX,3.0,35.0,1.0,3 pièces,35 m²,1er étage,1.0,1 chambre,,,,,5.376730226154797,43.29429405508285,71.0
2025-12-09 16:41:00+00:00,2025-12-09 16:46:10.522000+00:00,Marseille 8ème,13008,FRA,Point,"[5.37057, 43.24297]","Votre Agence ORPI AIMH vous propose à la location une Maison de Ville Meublée à MARSEILLE 13008 POINTE ROUGE / Traverse Pupat à 100 mètres de la plage, entièrement rénovée, avec en partie basse le séjour avec cuisine équipée ( plaques, hotte, four, lave vaisselle, Frigo/congèl) et à l'étage une salle de bains avec lave linge et une chambre avec sommier tapissier et matelas. Rare à la location. Disponibilité Immédiate. M/1273. Loyer 800 euros, Dépôt de Garantie 1600 euros, Honoraires Locataire (EDL inclus) 401.83 euros. Contactez-nous",À louer Maison de Ville Meublée 13008 Marseille 2 pièce(s) 31 m2,Maison de ville à louer,"['2 pièces', '1 chambre', '30,9 m²']",800.0,seloger,25H71Z7G5C4U,2.0,30.9,,2 pièces,"30,9 m²",,1.0,1 chambre,,,,,5.37057,43.24297,26.0
2025-12-04 00:04:00+00:00,2025-12-10 01:17:03.065000+00:00,Marseille 13ème,13013,FRA,MultiPolygon,"[[[[5.45725, 43.31993], [5.45498, 43.31975], [5.45333, 43.31813], [5.4484, 43.32172], [5.44104, 43.31908], [5.44122, 43.32094], [5.43911, 43.32047], [5.43696, 43.32438], [5.43467, 43.32267], [5.43091, 43.32373], [5.42916, 43.32166], [5.42656, 43.32308], [5.42398, 43.32072], [5.42177, 43.32125], [5.42094, 43.31984], [5.41805, 43.32065], [5.41744, 43.31867], [5.41341, 43.31813], [5.41484, 43.31644], [5.4115, 43.31484], [5.40739, 43.31453], [5.4074, 43.31603], [5.40482, 43.31696], [5.40343, 43.31485], [5.39909, 43.31697], [5.39364, 43.31646], [5.39356, 43.31848], [5.39554, 43.31874], [5.39845, 43.32306], [5.40063, 43.32266], [5.4007, 43.32543], [5.40285, 43.32452], [5.40107, 43.32714], [5.4061, 43.33112], [5.40749, 43.33509], [5.41114, 43.33924], [5.41045, 43.34251], [5.41457, 43.34631], [5.41199, 43.34952], [5.41661, 43.35248], [5.41206, 43.36059], [5.41382, 43.36378], [5.41318, 43.37555], [5.41538, 43.37874], [5.43272, 43.38683], [5.43583, 43.38731], [5.4387, 43.39091], [5.4406, 43.39092], [5.44889, 43.38582], [5.45935, 43.37066], [5.46468, 43.36012], [5.45283, 43.34718], [5.45023, 43.33911], [5.45503, 43.33571], [5.46661, 43.323], [5.4639, 43.32172], [5.46475, 43.32034], [5.46308, 43.3203], [5.46349, 43.31891], [5.46106, 43.31786], [5.45725, 43.31993]]]]","Deep'Immo13 vous propose à la location un studio de 26.73m² situé au 1er étage avec balcon d'un immeuble fermée et sécurisée.
 Vous retrouverez une grand pièce à vivre de 17m² avec cuisine séparée et semi-équipée donnant accès à un balcon exposé plein SUD.
 Une salle d'eau avec rideau de douche et wc accompagne également ce bien.
 Vous disposerez également de stationnement libre dans la rue.
 Double vitrage pvc, radiateurs électriques, nombreux rangements, ..
 À proximité de toutes les commodités (écoles, commerces, transports..)
 Pour plus d'informations contactez Julie",APPARTEMENT DE TYPE 1 AVEC BALCON AUX CHUTES LAVIE,Appartement à louer,"['1 pièce', '26 m²', 'Étage 1/8']",580.0,seloger,2584LFAJECA1,1.0,26.0,18.0,1 pièce,26 m²,Étage 1/8,,,,,,,5.433898758521701,43.35001942126493,22.0
,2025-12-02 16:56:38.080109400+00:00,Marseille,13015,FR,Point,"[5.356340999999998, 43.339249999999886]","Vous recherchez un appartement confortable, rénové et non-meublé ? Seul ou à deux, notre T2 offre un cadre de vie calme et moderne, tout en restant proche des commerces et des transports.

Ce T2 de  42 mètres carré est entièrement refait à neuf et comprend :

- Une chambre avec de grands rangements
- Une salle de bain avec douche
- Une cuisine équipée (frigo, plaques, micro-onde)
- Un espace de vie agréable
- La climatisation

Le loyer est de 700€ avec 25€ de charges. Pas de frais d'agence. Une garantie de caution équivalente à un mois de loyer hors charges sera demandée.

Les charges incluent :
- l'eau
- le ménage des parties communes une fois par semaine

L'appartement est situé à proximité du Parc de la Calade, dans un quartier calme et pratique, proche des commerces et des transports, au-dessus d’une petite boulangerie.

Disponible dès maintenant. Veuillez joindre un dossier locataire afin de faciliter les démarches (3 derniers bulletins de salaire, pièce d'identité, justificatif de domicile, situation étudiante ou professionnelle, garant ou non, ...).",T2 refait à neuf à Marseille 15,Appartement à louer,"['2 pièces', '1 chambre', '42 m²', 'Étage 1/2']",725.0,seloger,25CS2VEGP69A,2.0,42.0,12.0,2 pièces,42 m²,Étage 1/2,1.0,1 chambre,,,,,5.356340999999998,43.339249999999886,17.0
2025-11-22 14:34:00+00:00,2025-12-08 06:35:16.497000+00:00,Marseille 5ème,13005,FRA,MultiPolygon,"[[[[5.39895, 43.28683], [5.39962, 43.28896], [5.39912, 43.28896], [5.39825, 43.29103], [5.39745, 43.29123], [5.39689, 43.29235], [5.39995, 43.29272], [5.40119, 43.29257], [5.3999, 43.29089], [5.40029, 43.28747], [5.39966, 43.28685], [5.39895, 43.28683]]]]","secteur la timone, proche commerces, fac de médecine et accès autoroute, dans résidence bien entretenue, loggia fermée et une cave. 1 cuisine,1 salon,3 chambres,1 wc 1 salle d'eau et 1 loggia fermée,1 cave.

Assurance Multirisques Privilège *: 21.08 euros / mois
*Services facultatifs, voir conditions en agences
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr",APPARTEMENT,Appartement à louer,"['4 pièces', '3 chambres', '59,8 m²', 'Étage 7/8']",783.0,seloger,25QYT2W7C2SY,4.0,59.8,78.0,4 pièces,"59,8 m²",Étage 7/8,3.0,3 chambres,,,,,5.39922269153523,43.29062498529683,13.0
2025-12-04 16:39:00+00:00,2025-12-08 09:46:14.316000+00:00,Marseille 10ème,13010,FRA,Point,"[5.4005, 43.28679]","Dans immeuble sécurisé avec ascenseur, à quelques pas de la Faculté de la Timone, des écuries et des axes routiers, location au 6ème étage d'un appartement T3 de 54 m².

Fraichement repeint, il se compose d'une entrée, d'une pièce principale avec cuisine indépendante équipée, de deux chambres, d'une salle d'eau avec wc séparé.
Balcon coté rue accessible par la pièce à vivre et une chambre et loggia coté cour accessible par la cuisine.

Un garage fermé est disponible en supplément au prix de 90 euros/mois.

Loyer : 779 euros
Prov / charges : 65 euros
TOM: 19 euros
Dépôt de garantie: 779 euros
Honoraires : 700 euros
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",Appartement T3 54 m² avec Balcon - Quartier Timone / Sainte Baum,Appartement à louer,"['3 pièces', '2 chambres', '54 m²', '6ème étage']",844.0,seloger,251WHKR7GH7B,3.0,54.0,6.0,3 pièces,54 m²,6ème étage,2.0,2 chambres,,,,,5.4005,43.28679,16.0
2025-11-29 03:12:00+00:00,2025-12-03 01:17:05.984000+00:00,Marseille 9ème,13009,FRA,MultiPolygon,"[[[[5.40747, 43.27061], [5.41386, 43.27376], [5.41472, 43.2724], [5.41315, 43.27168], [5.41234, 43.27079], [5.41241, 43.27033], [5.41148, 43.2699], [5.41286, 43.26837], [5.4111, 43.26762], [5.40938, 43.26847], [5.40728, 43.26854], [5.40605, 43.26827], [5.40393, 43.26871], [5.40747, 43.27061]]]]","DISPONIBLE À PARTIR DE 03/12/2025
AVAILABLE FROM 03/12/2025 

COLOCATION

FR Comment cela fonctionne?
Spacest est une plateforme en ligne de location à moyen et long terme. Nous vérifions que tous les appartements et que les photos sont récentes et fiables, vous pouvez donc louer votre logement en ligne en toute confiance.
Pour réserver en ligne, suivez le lien ci-dessus et cliquez sur 'Louer maintenant'.
Si vous avez besoin d'aide, contactez-nous et nous vous aiderons.

Chambre individuelle disponible à Marseille

Salle de bain privée dans la chambre
L'appartement est meublé et dispose des services suivants : 
WiFi, Washing machine, Fridge, TV, Bathroom in room, Equipped kitchen
Il est important de noter que les services publics ne sont pas inclus dans le prix du loyer.
Lorsque vous réservez à travers le site de l'agence, vous devez payer des frais d'agence, qui seront calculés en fonction de la durée de la réservation

[ENG] How does Spacest work?
Spacest is an online platform for medium-long term rentals that was created as a guarantee for the tenant: we check all the apartments and the photos are recent and reliable so you can book online with peace of mind to avoid someone else doing it before you.
To book online, follow the link above and click on 'rent now'.
If you need help, contact us and we will help you.

Available private room in Marseille

Private bathroom in the room
The apartment is furnished and there are following amenities: 
WiFi, Washing machine, Fridge, TV, Bathroom in room, Equipped kitchen
Please note that utilities are not included in the rental price.
When booking through the agency's website, you must pay an agency fee, which will be calculated based on the duration of the booking.",Chambre 1 - SAINTE MARGUERITE - Colocation,Appartement à louer,"['1 pièce', '15 m²']",490.0,seloger,257VNENVDTMW,1.0,15.0,,1 pièce,15 m²,,,,,,,,5.410002402834636,43.270247242179764,33.0
2025-11-20 08:37:00+00:00,2025-12-10 01:17:04.274000+00:00,Marseille 5ème,13005,FRA,Point,"[5.3943066, 43.2860183]","2 chambre(s) libre(s) dans une colocation de 2 chambres dans un appartment de 57m2

Appartement lumineux de 57m² avec 3 chambres en colocation, entièrement rénové (novembre 2024), meublé et décoré dans un style californien.

Il est situé Rue Julia, dans un quartier calme du 5e arrondissement. Les arrêts de bus les plus proches (Baille Lodi ou Jean Moulin Ste Baume) se trouvent à 500m (7 min à pied) et la station de métro Baille se trouve à 400 m (4 min à pied). 

La Faculté de Pharmacie de Marseille se trouve à13 min à pied et l'Hôpital de la Timone se trouve à 12 minutes en métro.

Le bien dispose d'une cuisine séparée entièrement équipée (four, micro-ondes, machine Nespresso, vaisselles etc.) et d'un salon/salle à manger avec télé écran plat. Vous y trouverez également 3 belles chambres meublées et équipées (lit double, bureau, rangements et télé connectée) avec 3 salles d'eau privatives (chaque chambre a sa salle de bain). Mais aussi un WC indépendant ainsi qu'un coin buanderie dans une loggia.

Le loyer est de 490 € / mois par colocataire.

Provision sur charges (incluant internet, eau froide, taxe d'ordures ménagères, électricité, charges de copropriété) : 75€ / mois par colocataire.

Frais de dossier réduits : 150 € / par colocataire (dont 50€ de frais d'état des lieux)

Eligible à l'aide au logement, garantie VISALE acceptée et bail sans clause de solidarité.

--

Consommation énergétique : 134kWh/m²/an (C)

Emissions de gaz à effets de serre : 27kg/m²/an (C)

Consommation énergétique annuelle : entre 620€ et 880€ par an

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr""

Updated on 09/12/2025
  Mise à jour le 09/12/2025",Chambre dans une colocation de 11m2,Studio à louer,"['1 pièce', '2 chambres', '11 m²', '1er étage']",565.0,seloger,254KEMX4MYVB,1.0,11.0,1.0,1 pièce,11 m²,1er étage,2.0,2 chambres,,,,,5.3943066,43.2860183,51.0
2025-11-24 16:23:00+00:00,2025-11-24 16:26:28.966000+00:00,Marseille 4ème,13004,FRA,MultiPolygon,"[[[[5.40448, 43.30235], [5.4055, 43.30241], [5.40556, 43.30203], [5.40677, 43.30204], [5.40773, 43.3038], [5.40717, 43.30389], [5.40776, 43.30457], [5.40859, 43.30458], [5.4097, 43.30404], [5.40775, 43.30107], [5.40716, 43.30119], [5.40689, 43.30096], [5.40645, 43.29957], [5.40665, 43.29873], [5.40728, 43.2985], [5.4082, 43.29859], [5.40834, 43.29927], [5.40977, 43.2993], [5.40995, 43.29866], [5.409, 43.29829], [5.40905, 43.29731], [5.40857, 43.29726], [5.40938, 43.29621], [5.40875, 43.29565], [5.40781, 43.29597], [5.40674, 43.29551], [5.40621, 43.29623], [5.40566, 43.29737], [5.40606, 43.29757], [5.40666, 43.29735], [5.40516, 43.2988], [5.40448, 43.30235]]]]","DISPONIBLE À PARTIR DE 23/01/2026
AVAILABLE FROM 23/01/2026 

COLOCATION

FR Comment cela fonctionne?
Spacest est une plateforme en ligne de location à moyen et long terme. Nous vérifions que tous les appartements et que les photos sont récentes et fiables, vous pouvez donc louer votre logement en ligne en toute confiance.
Pour réserver en ligne, suivez le lien ci-dessus et cliquez sur 'Louer maintenant'.
Si vous avez besoin d'aide, contactez-nous et nous vous aiderons.

à Marseille 
L'appartement a une surface totale de 70 mètres carrés.
Dans l'appartement il y a 2 salles de bains et il y a 3 chambres à coucher
L'appartement peut accueillir jusqu'à 6 locataires.
L'appartement est meublé et dispose des services suivants : 
wifi, bike spot, washing machine, shower, living room, floor heating , dish washer, oven, freezer, cooktop, fridge, air conditioner, tv, centralized heating, equipped kitchen, baththub
Il est important de noter que les services publics sont inclus dans le prix du loyer.
Lorsque vous réservez à travers le site de l'agence, vous devez payer des frais d'agence, qui seront calculés en fonction de la durée de la réservation

[ENG] How does Spacest work?
Spacest is an online platform for medium-long term rentals that was created as a guarantee for the tenant: we check all the apartments and the photos are recent and reliable so you can book online with peace of mind to avoid someone else doing it before you.
To book online, follow the link above and click on 'rent now'.
If you need help, contact us and we will help you.

in Marseille 
The apartment has a total area of 70 square meters.
There are 2 bathrooms in the apartment and there are 3 bedrooms
The apartment can accommodate up to 6 tenants.
The apartment is furnished and there are following amenities: 
wifi, bike spot, washing machine, shower, living room, floor heating , dish washer, oven, freezer, cooktop, fridge, air conditioner, tv, centralized heating, equipped kitchen, baththub
Please note that utilities are included in the rental price.
When booking through the agency's website, you must pay an agency fee, which will be calculated based on the duration of the booking.",Superbe Appartement Neuf 3 chambres proche centre-ville (Marseil,Appartement à louer,"['6 pièces', '3 chambres', '70 m²', '2ème étage']",2000.0,seloger,25PG459WC6AQ,6.0,70.0,2.0,6 pièces,70 m²,2ème étage,3.0,3 chambres,,,,,5.407195652291905,43.299786282698605,29.0
2025-12-09 17:33:00+00:00,2025-12-09 17:36:17.620000+00:00,Marseille 9ème,13009,FRA,Point,"[5.41173990788868, 43.24827820866658]","SOURIR
Résidence sécurisée située dans un environnement calme et verdoyant, à proximité de toutes commodités.

Appartement T1 de 21.05 m² avec terrasse de 12 m². Il se compose d'une entrée, d'un bel espace de vie ouvert sur coin cuisine prolongé par l'extérieur et d'une salle d'eau (meuble vasque, miroir, douche, WC). Chauffage individuel électrique.
Un garage privatif complète ce bien.

Les plus :
- Bus ligne 21 au pied de la résidence
- Commerces et supermarché accessibles à pied
- Proche du campus de Luminy et des Hôpitaux Sud
- A proximité des plages : Calanques et pointe-Rouge

VALORITY ADB.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",T1 avec terrasse et garage à MARSEILLE,Appartement à louer,"['1 pièce', '21 m²', '2ème étage']",484.0,seloger,254PEU2VY2MG,1.0,21.0,2.0,1 pièce,21 m²,2ème étage,,,,,,,5.41173990788868,43.24827820866658,23.0
,2025-12-08 21:20:43.037905900+00:00,Marseille,13001,FR,Point,"[5.386508, 43.298023999999884]","En plein cœur historique de Marseille proche des Réformés et de la Plaine, dans une rue calme, niché sur cour d'une petite copropriété  cet appartement vient d'être totalement rénové en profondeur. 
L'heureux locataire disposera de tout le confort moderne d'une location entièrement meublée et équipée.
La partie nuit est en mezzanine accessible par un escalier de meunier.
Une terrasse privative au calme devant l'appartement  en fait un ensemble très agréable à vivre, tout en étant au cœur du centre ville, ses commerces, transports( métro, bus, tramway, gare Saint- Charles etc.) et des animations.
Conviendra à une personne seule disposant de sérieuses références.","Studio entièrement rénové, meublé et équipé",Appartement à louer,"['1 pièce', '25 m²', 'RDC', 'dès le 15/01/2026']",760.0,seloger,256MATJSIJK3,1.0,25.0,,1 pièce,25 m²,RDC,,,dès le 15/01/2026,dès le 15/01/2026,,,5.386508,43.298023999999884,30.0
2025-12-02 10:52:00+00:00,2025-12-08 17:16:14.472000+00:00,Marseille 5ème,13005,FRA,MultiPolygon,"[[[[5.39521, 43.28815], [5.39549, 43.2876], [5.39562, 43.28734], [5.39569, 43.28722], [5.39596, 43.28673], [5.39606, 43.2863], [5.3962, 43.2857], [5.39633, 43.28503], [5.39602, 43.285], [5.39517, 43.28492], [5.39509, 43.28492], [5.39503, 43.28481], [5.39478, 43.28487], [5.39456, 43.28489], [5.39443, 43.28489], [5.39421, 43.28488], [5.39355, 43.28482], [5.39327, 43.2848], [5.39254, 43.28473], [5.39242, 43.28473], [5.3923, 43.28473], [5.39218, 43.28473], [5.39195, 43.28476], [5.39182, 43.28477], [5.39147, 43.2848], [5.39072, 43.28488], [5.39088, 43.28522], [5.39107, 43.28565], [5.39112, 43.28575], [5.39137, 43.2863], [5.39271, 43.28573], [5.39301, 43.28646], [5.39346, 43.28678], [5.39436, 43.28739], [5.39417, 43.28788], [5.39521, 43.28815]]]]","Marseille 13005 - Rue Brandis - Quartier Baille / La Timone : Venez découvrir cet appartement de type 2 idéalement agencé et offrant un cadre de vie agréable.

Le logement se compose d'une entrée avec placard, d'un séjour, d'une cuisine séparée, d'une chambre ainsi que d'une salle de bain et de WC séparés. Vous apprécierez également la présence d'un balcon, parfait pour profiter d'un espace extérieur au quotidien.

Cet appartement présente une distribution harmonieuse grâce à des pièces bien définies et fonctionnelles, offrant à la fois confort et praticité.

Situé dans le secteur très recherché La Timone, le logement bénéficie d'un environnement dynamique et parfaitement desservi. Le quartier est apprécié pour sa proximité avec le métro, ses nombreuses lignes de bus, les facultés, l'Hôpital de la Timone ainsi que les commerces de proximité, restaurants et services. Il offre un équilibre idéal entre vie citadine, convivialité et confort.

Cet appartement conviendra parfaitement à un étudiant, un jeune actif ou un couple souhaitant vivre dans un quartier central et pratique.

Disponible rapidement, il est à visiter sans tarder.

vSuperficie habitable : 30m²
Loyer : 600 euros/ mois charges comprises dont 21 euros de provisions sur charges (provision avec régularisation annuelle) et 21 euros/mois de taxe d'ordures ménagères (provision avec régularisation annuelle).
Dépôt de garantie : 558 euros
Honoraires charge locataire : 390 euros TTC dont 90 euros TTC pour l'état des lieux.

Diagnostic de Performance Énergétique classe C
Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 480 euros TTC et 710 euros TTC.
Date de référence des prix de l'énergie pour établir cette estimation sur les années 2021,2022,2023.

Marseille est en zone tendue.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
IMPORTANT : Pour toute demande d'information ou pour déposer votre dossier, merci de nous envoyer un mail depuis l'annonce. Vous recevrez un formulaire à remplir, à réception, nous ne manquerons pas de revenir vers vous.",Appartement,Appartement à louer,"['1 pièce', '30 m²', '3ème étage']",600.0,seloger,256LIWA9H1XT,1.0,30.0,3.0,1 pièce,30 m²,3ème étage,,,,,,,5.393973959764049,43.28597606985917,20.0
